Date,Gold_EUR,Silver_EUR,Platinum_EUR,Palladium_EUR
1992-02-18,299.83,3.43,302.0,72.95
1992-02-19,299.26,3.42,301.5,72.18
1992-02-20,299.55,3.48,301.6,72.54
1992-02-21,298.07,3.46,300.1,71.79
1992-02-24,296.69,3.46,298.9,71.07
1992-02-25,294.57,3.45,293.1,69.99
1992-02-26,297.44,3.47,298.6,70.12
1992-02-27,299.15,3.49,299.1,69.77
1992-02-28,297.19,3.47,297.9,69.32
1992-03-02,296.82,3.49,301.1,70.82
1992-03-03,298.3,3.51,302.7,71.14
1992-03-04,301.31,3.55,307.3,71.73
1992-03-05,301.86,3.57,310.4,71.97
1992-03-06,299.86,3.58,307.1,72.5
1992-03-09,298.25,3.57,305.5,72.32
1992-03-10,299.82,3.58,307.6,73.2
1992-03-11,299.8,3.56,305.9,72.95
1992-03-12,298.56,3.53,304.9,72.32
1992-03-13,296.58,3.52,304.3,72.33
1992-03-16,293.68,3.49,303.8,72.16
1992-03-17,288.52,3.45,294.8,71.83
1992-03-18,286.49,3.43,289.4,70.52
1992-03-19,290.3,3.55,295.7,71.74
1992-03-20,290.81,3.55,297.8,72.34
1992-03-23,289.86,3.52,296.5,72.19
1992-03-24,289.96,3.5,295.4,71.68
1992-03-25,289.02,3.47,294.9,71.81
1992-03-26,292.31,3.5,295.6,72.1
1992-03-27,290.51,3.5,294.5,71.62
1992-03-30,290.72,3.5,295.1,71.88
1992-03-31,291.61,3.5,300.3,72.0
1992-04-01,291.54,3.47,300.5,71.74
1992-04-02,288.82,3.45,296.8,71.45
1992-04-03,285.68,3.41,293.2,70.69
1992-04-06,284.22,3.42,290.9,70.26
1992-04-07,283.42,3.4,288.8,70.08
1992-04-08,282.8,3.41,282.5,69.84
1992-04-09,283.35,3.42,283.8,69.57
1992-04-10,287.38,3.45,287.9,70.48
1992-04-13,288.96,3.47,291.0,71.1
1992-04-14,287.35,3.46,289.2,70.49
1992-04-15,287.2,3.42,289.6,70.22
1992-04-16,288.9,3.39,290.0,70.11
1992-04-20,289.82,3.4,286.9,69.95
1992-04-21,292.53,3.42,289.2,70.29
1992-04-22,289.76,3.45,289.2,69.92
1992-04-23,288.91,3.44,289.0,69.91
1992-04-24,285.73,3.38,287.0,69.34
1992-04-27,285.46,3.36,286.2,68.85
1992-04-28,286.22,3.37,286.9,69.01
1992-04-29,285.64,3.38,287.3,69.12
1992-04-30,286.4,3.4,290.6,69.5
1992-05-01,285.58,3.39,295.2,69.1
1992-05-04,284.44,3.39,293.6,69.34
1992-05-05,284.06,3.43,293.6,69.46
1992-05-06,282.29,3.42,290.7,68.84
1992-05-07,281.72,3.4,290.4,68.69
1992-05-08,284.01,3.46,293.4,69.25
1992-05-11,283.48,3.46,294.0,68.81
1992-05-12,279.39,3.42,290.5,68.06
1992-05-13,279.52,3.41,289.9,67.78
1992-05-14,279.69,3.41,291.4,69.34
1992-05-15,280.71,3.4,292.5,69.78
1992-05-18,277.48,3.35,289.4,69.19
1992-05-19,275.81,3.34,291.3,69.08
1992-05-20,277.97,3.36,294.1,69.16
1992-05-21,279.12,3.37,294.5,69.32
1992-05-22,280.63,3.4,299.2,69.39
1992-05-26,279.07,3.38,298.6,69.27
1992-05-27,284.88,3.43,305.6,69.79
1992-05-28,282.74,3.39,303.6,68.22
1992-05-29,278.84,3.31,298.3,66.66
1992-06-01,280.38,3.34,300.1,66.46
1992-06-02,281.05,3.36,306.6,66.64
1992-06-03,280.05,3.35,304.3,65.78
1992-06-04,279.36,3.35,301.9,66.44
1992-06-05,277.26,3.3,295.8,65.59
1992-06-08,277.18,3.3,294.9,65.93
1992-06-09,277.47,3.3,292.3,66.14
1992-06-10,277.55,3.31,294.9,66.41
1992-06-11,277.05,3.32,294.4,66.13
1992-06-12,278.75,3.34,295.3,65.83
1992-06-15,277.97,3.33,293.0,65.93
1992-06-16,276.39,3.3,289.3,65.4
1992-06-17,277.34,3.31,288.9,65.19
1992-06-18,276.11,3.28,283.7,64.82
1992-06-19,275.73,3.24,290.4,64.91
1992-06-22,277.2,3.24,292.1,65.29
1992-06-23,277.6,3.24,292.0,65.07
1992-06-24,274.04,3.2,288.4,64.23
1992-06-25,272.48,3.17,286.9,63.89
1992-06-26,271.3,3.16,286.6,63.66
1992-06-29,268.46,3.14,295.4,63.71
1992-06-30,269.04,3.17,294.6,63.9
1992-07-01,268.91,3.16,298.2,64.19
1992-07-02,269.77,3.15,297.6,64.65
1992-07-06,269.53,3.14,297.0,64.45
1992-07-07,266.77,2.99,292.8,64.41
1992-07-08,267.16,2.99,291.2,64.26
1992-07-09,271.93,3.07,299.2,65.92
1992-07-10,267.68,3.02,294.1,65.42
1992-07-13,264.94,2.98,292.7,66.27
1992-07-14,268.82,3.02,294.5,67.47
1992-07-15,268.75,3.0,291.5,67.06
1992-07-16,266.95,2.97,286.1,66.43
1992-07-17,268.18,2.99,289.3,66.37
1992-07-20,273.19,3.02,292.6,66.93
1992-07-21,273.44,3.02,283.8,66.51
1992-07-22,274.25,3.04,287.6,68.93
1992-07-23,273.01,3.02,287.2,68.99
1992-07-24,276.41,3.06,290.7,69.05
1992-07-27,272.2,3.01,283.9,67.57
1992-07-28,274.2,2.99,279.6,67.09
1992-07-29,274.15,2.97,280.8,67.02
1992-07-30,273.76,2.98,282.9,67.72
1992-07-31,274.27,2.99,288.4,68.91
1992-08-03,270.12,2.94,282.8,66.9
1992-08-04,269.63,2.94,281.9,65.12
1992-08-05,267.29,2.95,281.3,65.21
1992-08-06,267.91,2.98,282.3,65.78
1992-08-07,265.85,2.98,280.6,66.71
1992-08-10,266.31,2.98,274.9,65.9
1992-08-11,264.69,2.94,273.7,65.85
1992-08-12,256.74,2.83,262.5,63.88
1992-08-13,252.19,2.85,256.7,62.67
1992-08-14,254.37,2.88,255.8,62.12
1992-08-17,254.99,2.87,256.9,61.37
1992-08-18,253.25,2.85,253.3,60.79
1992-08-19,253.84,2.84,254.6,61.52
1992-08-20,252.67,2.8,255.7,61.72
1992-08-21,250.81,2.78,254.1,61.6
1992-08-24,247.7,2.7,248.3,60.14
1992-08-25,246.62,2.69,249.0,59.48
1992-08-26,245.85,2.67,250.5,60.08
1992-08-27,246.8,2.7,253.0,60.74
1992-08-28,247.04,2.68,254.9,61.76
1992-08-31,248.13,2.71,256.0,62.45
1992-09-01,245.29,2.68,252.1,62.5
1992-09-02,243.21,2.66,249.1,63.24
1992-09-03,248.44,2.72,254.4,64.39
1992-09-04,247.27,2.69,254.3,65.3
1992-09-08,245.81,2.67,254.7,65.55
1992-09-09,249.02,2.71,258.4,66.05
1992-09-10,249.02,2.7,256.0,65.19
1992-09-11,254.85,2.75,262.3,66.0
1992-09-14,265.79,2.89,271.9,68.81
1992-09-15,265.65,2.92,274.6,69.23
1992-09-16,273.53,2.99,282.0,70.93
1992-09-17,265.99,2.88,270.8,68.44
1992-09-18,271.5,2.98,275.0,69.22
1992-09-21,265.44,2.91,269.9,68.98
1992-09-22,267.87,2.94,273.0,68.97
1992-09-23,269.87,2.95,275.0,70.47
1992-09-24,267.57,2.92,277.4,70.67
1992-09-25,267.42,2.91,276.8,70.15
1992-09-28,259.95,2.79,268.8,68.52
1992-09-29,255.57,2.74,261.7,67.12
1992-09-30,253.35,2.73,262.2,67.94
1992-10-01,255.02,2.73,262.0,68.3
1992-10-02,252.38,2.71,258.7,67.07
1992-10-05,253.86,2.72,259.6,66.78
1992-10-06,257.61,2.75,260.2,67.88
1992-10-07,260.43,2.77,260.5,69.06
1992-10-08,265.11,2.83,263.5,69.18
1992-10-09,267.53,2.88,267.4,70.65
1992-10-12,263.49,2.86,266.8,70.27
1992-10-13,259.44,2.79,263.1,69.05
1992-10-14,257.74,2.78,262.2,68.17
1992-10-15,253.86,2.75,260.8,68.01
1992-10-16,260.12,2.82,266.7,69.58
1992-10-19,261.06,2.84,268.8,70.17
1992-10-20,268.48,2.96,276.5,71.91
1992-10-21,266.52,2.94,272.6,71.19
1992-10-22,266.37,2.94,271.0,71.61
1992-10-23,270.34,2.97,275.9,72.81
1992-10-26,269.46,2.96,276.1,73.1
1992-10-27,265.93,2.95,274.7,72.54
1992-10-28,268.3,2.97,277.1,72.97
1992-10-29,268.72,2.97,275.8,73.3
1992-10-30,268.88,2.97,276.4,73.21
1992-11-02,274.19,3.05,282.4,74.63
1992-11-03,271.17,3.03,281.1,74.01
1992-11-04,271.55,3.09,283.6,74.86
1992-11-05,272.6,3.19,291.6,76.97
1992-11-06,274.72,3.17,293.7,77.06
1992-11-09,271.34,3.02,287.6,75.43
1992-11-10,270.06,2.98,279.3,74.94
1992-11-11,271.7,3.0,282.3,75.27
1992-11-12,271.47,3.08,283.5,75.13
1992-11-13,269.33,3.01,279.5,74.92
1992-11-16,272.39,3.06,283.8,77.31
1992-11-17,274.28,3.08,284.8,75.21
1992-11-18,274.6,3.08,285.8,74.38
1992-11-19,271.64,3.05,283.2,73.95
1992-11-20,273.98,3.07,290.8,74.85
1992-11-23,274.71,3.08,290.1,75.41
1992-11-24,275.36,3.11,288.7,74.81
1992-11-25,273.11,3.09,287.7,75.32
1992-11-30,274.15,3.08,292.9,77.06
1992-12-01,272.43,3.06,289.7,77.09
1992-12-02,271.3,3.04,289.3,80.05
1992-12-03,272.79,3.07,291.8,81.25
1992-12-04,275.31,3.09,295.8,84.41
1992-12-07,271.05,3.05,294.5,86.06
1992-12-08,268.46,3.01,291.5,85.42
1992-12-09,269.28,3.0,289.5,84.69
1992-12-10,270.99,3.03,290.6,85.5
1992-12-11,271.62,3.02,292.7,90.3
1992-12-14,269.77,3.01,290.0,87.99
1992-12-15,269.49,2.99,289.2,87.29
1992-12-16,270.07,3.0,288.4,86.28
1992-12-17,271.73,3.05,289.2,88.28
1992-12-18,271.24,3.05,283.5,86.02
1992-12-21,269.01,3.02,283.5,83.7
1992-12-22,270.72,3.02,288.3,85.58
1992-12-23,272.59,3.04,288.4,84.46
1992-12-28,274.81,3.04,291.7,84.82
1992-12-29,275.43,3.04,290.0,85.08
1992-12-30,275.84,3.05,288.8,85.66
1992-12-31,276.62,3.06,289.0,86.53
1993-01-04,275.67,3.07,292.2,89.48
1993-01-05,273.14,3.07,291.6,89.17
1993-01-06,275.7,3.1,295.6,91.29
1993-01-07,274.44,3.06,294.7,91.51
1993-01-08,275.16,3.08,294.9,90.61
1993-01-11,272.01,3.04,291.1,89.2
1993-01-12,273.16,3.07,292.6,89.39
1993-01-13,272.64,3.08,292.3,88.3
1993-01-14,270.09,3.03,289.4,86.4
1993-01-15,272.0,3.05,292.2,85.51
1993-01-18,272.97,3.06,292.7,87.72
1993-01-19,269.61,3.03,289.4,86.4
1993-01-20,269.62,3.06,293.3,87.88
1993-01-21,271.12,3.06,293.9,87.6
1993-01-22,267.87,3.02,291.2,85.11
1993-01-25,263.67,2.96,287.9,85.81
1993-01-26,266.5,2.98,290.1,86.85
1993-01-27,268.18,2.99,290.3,87.09
1993-01-28,269.12,3.01,291.2,88.03
1993-01-29,272.76,3.02,295.3,89.49
1993-02-01,277.08,3.08,299.4,91.24
1993-02-02,278.26,3.09,299.3,92.42
1993-02-03,278.98,3.1,301.1,93.47
1993-02-04,279.31,3.12,302.3,94.18
1993-02-05,278.8,3.1,302.2,95.11
1993-02-08,278.95,3.11,302.7,95.69
1993-02-09,279.44,3.14,307.8,99.11
1993-02-10,284.0,3.2,311.4,100.26
1993-02-11,283.22,3.2,312.0,99.09
1993-02-12,281.79,3.15,310.6,97.09
1993-02-16,279.98,3.12,307.4,95.82
1993-02-17,278.06,3.06,303.4,94.2
1993-02-18,278.62,3.05,301.5,92.7
1993-02-19,278.76,3.0,297.0,87.84
1993-02-22,276.35,2.96,280.6,80.1
1993-02-23,276.73,3.01,285.6,84.79
1993-02-24,277.44,3.01,284.4,80.95
1993-02-25,279.62,3.02,288.0,82.72
1993-02-26,279.47,3.06,289.8,86.19
1993-03-02,279.71,3.04,284.8,90.98
1993-03-03,279.55,3.03,285.7,87.67
1993-03-04,278.14,3.02,284.3,87.17
1993-03-05,283.22,3.08,290.6,88.55
1993-03-08,279.7,3.04,288.2,87.4
1993-03-09,280.95,3.07,292.5,87.84
1993-03-10,280.38,3.07,292.6,87.91
1993-03-11,280.7,3.12,295.3,89.8
1993-03-12,282.05,3.12,298.5,89.98
1993-03-15,282.73,3.15,299.0,90.01
1993-03-16,282.51,3.14,295.2,88.37
1993-03-17,282.91,3.13,294.8,88.64
1993-03-18,282.84,3.15,295.0,88.22
1993-03-19,280.3,3.12,295.1,88.15
1993-03-22,281.43,3.12,296.7,88.74
1993-03-23,279.74,3.08,297.2,89.06
1993-03-24,279.63,3.1,296.9,90.52
1993-03-25,283.25,3.15,297.6,91.22
1993-03-26,281.29,3.14,295.1,90.9
1993-03-29,280.68,3.15,296.7,92.3
1993-03-30,282.73,3.25,298.5,93.47
1993-03-31,281.62,3.23,297.7,91.14
1993-04-01,280.09,3.22,295.5,91.64
1993-04-02,284.26,3.29,300.3,93.84
1993-04-05,280.7,3.23,296.5,93.92
1993-04-06,281.83,3.2,296.5,92.45
1993-04-07,282.42,3.21,294.5,90.04
1993-04-08,282.37,3.2,295.0,91.48
1993-04-12,277.12,3.18,293.1,90.87
1993-04-13,274.98,3.15,290.2,90.33
1993-04-14,278.43,3.22,297.8,91.58
1993-04-15,278.25,3.19,298.8,91.13
1993-04-16,281.93,3.27,303.7,92.4
1993-04-19,280.33,3.23,300.7,93.25
1993-04-20,279.98,3.25,300.7,93.41
1993-04-21,280.37,3.24,299.0,96.53
1993-04-22,280.85,3.25,300.4,95.48
1993-04-23,281.86,3.23,301.9,93.11
1993-04-26,284.06,3.29,298.8,93.94
1993-04-27,284.43,3.33,300.0,93.63
1993-04-28,287.36,3.41,305.4,94.46
1993-04-29,288.99,3.54,311.6,96.55
1993-04-30,290.12,3.59,312.5,96.09
1993-05-03,288.04,3.5,309.3,94.2
1993-05-04,286.35,3.46,299.7,92.42
1993-05-05,287.13,3.48,303.0,94.1
1993-05-06,289.4,3.53,308.9,97.33
1993-05-07,289.25,3.47,307.2,96.88
1993-05-10,293.44,3.52,307.9,97.76
1993-05-11,294.1,3.52,310.3,97.62
1993-05-12,298.49,3.62,313.8,99.66
1993-05-13,305.94,3.71,320.4,100.9
1993-05-14,302.31,3.66,312.7,98.17
1993-05-17,304.18,3.65,314.3,97.7
1993-05-18,312.66,3.85,320.9,99.53
1993-05-19,310.69,3.77,316.1,98.14
1993-05-20,308.83,3.73,317.6,97.09
1993-05-21,313.82,3.89,322.4,97.91
1993-05-24,312.61,3.8,318.2,98.41
1993-05-25,315.01,3.86,320.9,98.15
1993-05-26,314.55,3.8,319.8,99.1
1993-05-27,316.41,3.88,325.2,101.68
1993-05-28,307.94,3.74,319.5,99.43
1993-06-01,303.32,3.6,316.2,99.58
1993-06-02,303.76,3.58,310.2,98.3
1993-06-03,308.56,3.66,317.7,100.72
1993-06-04,315.44,3.7,321.2,102.59
1993-06-07,311.84,3.67,316.4,102.51
1993-06-08,312.09,3.65,317.1,102.78
1993-06-09,312.5,3.64,321.4,104.05
1993-06-10,309.97,3.6,318.8,104.77
1993-06-11,304.73,3.48,315.1,103.48
1993-06-14,304.79,3.51,311.4,103.18
1993-06-15,310.47,3.59,314.6,105.17
1993-06-16,314.91,3.67,320.8,107.82
1993-06-17,314.65,3.67,318.3,107.87
1993-06-18,319.52,3.68,321.3,109.54
1993-06-21,319.69,3.69,321.8,109.84
1993-06-22,320.28,3.69,321.5,109.76
1993-06-23,325.02,3.8,324.8,109.67
1993-06-24,329.08,3.84,330.7,112.08
1993-06-25,329.33,3.91,331.9,112.53
1993-06-28,326.42,3.89,330.0,113.7
1993-06-29,327.89,3.97,330.4,116.21
1993-06-30,330.14,3.99,333.8,119.36
1993-07-01,337.3,4.17,340.0,121.56
1993-07-02,335.07,4.24,336.5,120.01
1993-07-06,341.32,4.45,350.5,119.91
1993-07-07,346.85,4.47,354.3,120.06
1993-07-08,345.2,4.43,352.5,118.41
1993-07-09,346.25,4.44,353.8,120.48
1993-07-12,349.96,4.51,359.8,121.59
1993-07-13,347.21,4.46,354.1,119.7
1993-07-14,344.24,4.36,351.9,119.61
1993-07-15,348.83,4.49,357.9,121.94
1993-07-16,348.81,4.5,357.1,122.25
1993-07-19,343.82,4.44,352.8,121.09
1993-07-20,344.43,4.45,353.3,121.37
1993-07-21,340.26,4.34,347.4,119.86
1993-07-22,344.67,4.42,352.6,121.11
1993-07-23,345.19,4.41,354.8,121.61
1993-07-26,348.77,4.53,357.7,122.26
1993-07-27,351.52,4.52,358.1,122.98
1993-07-28,352.44,4.58,360.2,123.95
1993-07-29,360.2,4.67,366.7,126.72
1993-07-30,376.89,4.96,378.8,131.31
1993-08-02,372.74,4.96,379.4,130.3
1993-08-03,364.03,4.81,374.3,126.28
1993-08-04,360.06,4.7,369.7,125.88
1993-08-05,340.7,4.28,348.5,121.44
1993-08-06,337.3,4.07,339.5,118.17
1993-08-09,345.05,4.26,349.8,122.84
1993-08-10,345.16,4.27,350.8,125.44
1993-08-11,340.5,4.21,347.2,124.89
1993-08-12,333.93,4.11,344.5,123.05
1993-08-13,335.31,4.2,343.3,123.02
1993-08-16,334.1,4.26,341.6,122.67
1993-08-17,333.6,4.23,341.3,122.0
1993-08-18,332.95,4.19,340.7,121.01
1993-08-19,330.63,4.15,336.6,120.72
1993-08-20,330.38,4.25,336.0,119.02
1993-08-23,331.6,4.25,338.6,118.51
1993-08-24,329.64,4.2,336.9,116.24
1993-08-25,332.12,4.23,338.6,111.62
1993-08-26,324.64,4.13,329.5,104.8
1993-08-27,326.6,4.21,330.6,106.82
1993-08-30,328.18,4.29,333.2,109.27
1993-08-31,330.29,4.29,333.1,109.27
1993-09-01,325.5,4.18,328.6,107.19
1993-09-02,318.83,4.01,320.5,105.49
1993-09-03,315.16,3.92,315.2,104.22
1993-09-07,300.15,3.66,302.6,100.82
1993-09-08,302.79,3.65,301.8,99.67
1993-09-09,301.91,3.62,300.6,101.37
1993-09-10,297.43,3.46,296.3,98.92
1993-09-13,289.19,3.3,291.9,95.61
1993-09-14,292.47,3.38,293.3,97.72
1993-09-15,293.07,3.36,295.4,98.16
1993-09-16,299.43,3.46,301.8,101.98
1993-09-17,298.78,3.45,301.8,100.86
1993-09-20,301.35,3.49,303.9,102.23
1993-09-21,311.41,3.6,310.2,107.07
1993-09-22,304.53,3.48,306.4,104.7
1993-09-23,310.43,3.61,311.0,107.44
1993-09-24,310.98,3.58,311.8,108.16
1993-09-27,304.77,3.49,305.7,106.42
1993-09-28,304.06,3.49,304.1,105.35
1993-09-29,301.13,3.43,300.9,105.36
1993-09-30,307.69,3.52,307.9,108.05
1993-10-01,306.85,3.49,306.5,107.39
1993-10-04,303.44,3.49,301.5,106.11
1993-10-05,303.82,3.5,303.6,105.93
1993-10-06,306.52,3.67,309.2,107.48
1993-10-07,307.7,3.76,307.8,109.0
1993-10-08,307.42,3.71,305.6,108.43
1993-10-11,307.59,3.68,306.0,112.25
1993-10-12,311.48,3.75,309.6,112.88
1993-10-13,311.95,3.76,311.1,113.88
1993-10-14,313.04,3.71,312.6,114.17
1993-10-15,312.8,3.72,311.4,111.64
1993-10-18,317.2,3.8,315.8,113.71
1993-10-19,319.61,3.82,319.8,114.97
1993-10-20,323.89,3.94,322.2,115.59
1993-10-21,325.76,3.96,325.8,113.42
1993-10-22,325.22,3.9,325.0,114.74
1993-10-25,323.81,3.86,323.8,115.1
1993-10-26,325.34,3.86,324.2,113.95
1993-10-27,325.78,3.92,326.1,114.51
1993-10-28,326.63,3.87,325.3,114.26
1993-10-29,323.76,3.83,322.5,113.61
1993-11-01,320.5,3.74,321.3,112.5
1993-11-02,321.2,3.7,322.2,113.34
1993-11-03,324.8,3.8,325.9,114.03
1993-11-04,329.38,3.88,328.1,115.78
1993-11-05,333.22,3.97,330.7,113.95
1993-11-08,330.17,3.95,328.1,113.34
1993-11-09,334.07,4.01,332.2,114.88
1993-11-10,334.01,4.05,331.6,114.61
1993-11-11,333.13,4.03,331.6,114.61
1993-11-12,329.37,3.98,328.6,113.64
1993-11-15,331.74,4.02,330.9,115.23
1993-11-16,331.77,4.04,331.1,116.11
1993-11-17,334.96,4.09,331.7,114.64
1993-11-18,335.41,4.16,332.6,115.31
1993-11-19,337.74,4.2,334.8,114.9
1993-11-22,336.44,4.17,334.1,114.22
1993-11-23,334.63,4.18,327.5,111.04
1993-11-24,336.11,4.16,328.7,110.62
1993-11-29,330.05,3.99,321.2,107.94
1993-11-30,332.23,3.99,324.1,107.91
1993-12-01,336.61,4.19,330.7,109.58
1993-12-02,336.59,4.17,332.1,110.85
1993-12-03,338.22,4.33,330.4,110.24
1993-12-06,333.72,4.29,329.3,110.68
1993-12-07,335.69,4.38,330.5,112.84
1993-12-08,340.69,4.43,334.5,112.98
1993-12-09,339.73,4.42,332.8,111.8
1993-12-10,339.15,4.46,332.2,111.9
1993-12-13,343.74,4.57,340.2,113.14
1993-12-14,342.97,4.52,341.1,112.64
1993-12-15,343.81,4.53,341.4,112.16
1993-12-16,341.42,4.44,341.3,111.68
1993-12-17,342.02,4.45,340.3,110.74
1993-12-20,344.74,4.53,343.1,111.4
1993-12-21,341.78,4.47,339.8,110.95
1993-12-22,340.11,4.45,337.6,110.08
1993-12-23,338.15,4.43,336.1,109.91
1993-12-27,341.35,4.49,338.0,109.88
1993-12-28,341.14,4.47,338.4,110.28
1993-12-29,346.64,4.54,345.1,110.21
1993-12-30,349.69,4.56,351.3,111.13
1994-01-03,353.84,4.69,355.0,112.4
1994-01-04,352.27,4.65,355.5,114.19
1994-01-05,350.08,4.52,349.9,113.18
1994-01-06,348.78,4.58,346.7,112.87
1994-01-07,345.25,4.47,343.1,111.9
1994-01-10,344.72,4.5,343.1,110.33
1994-01-11,347.84,4.58,345.8,110.98
1994-01-12,345.38,4.54,343.1,110.42
1994-01-13,351.43,4.68,347.9,111.46
1994-01-14,351.39,4.71,349.0,112.01
1994-01-17,353.29,4.79,353.4,113.52
1994-01-18,353.09,4.78,352.7,113.26
1994-01-19,353.09,4.8,351.5,112.22
1994-01-20,347.17,4.71,344.6,111.06
1994-01-21,343.12,4.59,338.4,110.92
1994-01-24,343.33,4.61,340.3,111.35
1994-01-25,343.64,4.59,339.9,111.3
1994-01-26,345.45,4.61,344.2,111.45
1994-01-27,337.16,4.45,337.7,111.07
1994-01-28,336.52,4.47,336.4,110.3
1994-01-31,342.23,4.6,341.2,111.72
1994-02-01,342.03,4.7,344.5,113.24
1994-02-02,343.6,4.75,346.8,114.18
1994-02-03,346.12,4.85,350.0,114.87
1994-02-04,347.35,4.85,352.5,116.8
1994-02-07,342.57,4.69,349.4,116.68
1994-02-08,345.95,4.76,350.0,119.18
1994-02-09,346.68,4.8,351.4,121.12
1994-02-10,344.59,4.79,351.0,120.77
1994-02-11,343.21,4.74,350.2,119.82
1994-02-14,344.69,4.8,352.8,120.62
1994-02-15,341.78,4.67,355.8,123.42
1994-02-16,341.47,4.69,356.3,121.16
1994-02-17,341.12,4.66,354.5,120.57
1994-02-18,337.17,4.59,350.9,119.42
1994-02-22,336.33,4.64,349.1,118.38
1994-02-23,336.96,4.67,344.6,119.08
1994-02-24,334.24,4.59,344.1,119.21
1994-02-25,333.95,4.61,342.7,120.14
1994-02-28,336.08,4.72,346.0,120.5
1994-03-01,335.27,4.69,344.2,120.37
1994-03-02,332.86,4.65,341.0,118.65
1994-03-03,333.11,4.63,342.2,114.67
1994-03-04,334.28,4.65,346.2,115.54
1994-03-07,333.39,4.59,344.4,116.45
1994-03-08,334.1,4.61,345.5,117.31
1994-03-09,334.6,4.68,346.0,116.74
1994-03-10,337.51,4.69,347.3,116.62
1994-03-11,334.1,4.66,349.0,117.81
1994-03-14,338.06,4.76,350.6,117.27
1994-03-15,339.03,4.79,351.7,117.86
1994-03-16,336.66,4.72,348.3,116.8
1994-03-17,333.71,4.67,343.2,116.24
1994-03-18,338.73,4.73,348.3,117.0
1994-03-21,340.08,4.75,350.5,117.73
1994-03-22,340.99,4.93,351.9,118.69
1994-03-23,338.08,4.88,349.6,118.41
1994-03-24,339.14,4.96,350.6,117.62
1994-03-25,338.39,5.01,355.0,117.65
1994-03-28,336.63,4.94,353.6,117.04
1994-03-29,335.27,4.9,353.3,116.36
1994-03-30,335.19,4.88,355.8,114.91
1994-03-31,338.9,4.99,364.6,118.13
1994-04-04,340.76,4.93,363.6,119.54
1994-04-05,340.25,4.91,358.5,119.95
1994-04-06,341.29,4.87,361.2,117.78
1994-04-07,341.14,4.83,359.2,117.91
1994-04-08,339.46,4.84,355.1,118.19
1994-04-11,334.51,4.65,346.6,116.92
1994-04-12,336.04,4.7,350.9,117.11
1994-04-13,334.5,4.69,351.9,117.17
1994-04-14,334.72,4.69,350.2,117.32
1994-04-15,334.2,4.64,348.1,116.96
1994-04-18,334.93,4.68,345.1,116.65
1994-04-19,327.14,4.58,337.4,115.97
1994-04-20,327.1,4.6,337.6,117.84
1994-04-21,326.0,4.56,336.7,117.49
1994-04-22,324.89,4.46,338.2,116.01
1994-04-25,324.56,4.46,339.0,116.81
1994-04-26,324.79,4.5,340.6,117.85
1994-04-28,324.31,4.54,336.1,117.56
1994-04-29,323.71,4.59,341.2,118.59
1994-05-02,320.71,4.52,341.5,121.0
1994-05-03,319.63,4.47,337.1,119.85
1994-05-04,324.03,4.46,339.0,120.84
1994-05-05,323.09,4.41,332.5,119.41
1994-05-06,330.86,4.7,339.9,121.28
1994-05-09,327.21,4.64,339.7,118.23
1994-05-10,328.13,4.58,338.0,116.8
1994-05-11,331.14,4.71,343.3,118.13
1994-05-12,328.92,4.64,340.4,117.89
1994-05-13,329.55,4.68,344.4,117.1
1994-05-16,331.86,4.82,347.3,118.11
1994-05-17,328.82,4.75,340.2,117.37
1994-05-18,327.66,4.75,338.4,116.64
1994-05-19,327.38,4.74,339.4,116.97
1994-05-20,329.33,4.81,342.3,116.97
1994-05-23,333.16,4.92,348.1,118.77
1994-05-24,331.78,4.81,345.1,118.35
1994-05-25,330.14,4.73,340.8,114.63
1994-05-26,327.87,4.66,334.4,114.61
1994-05-27,328.55,4.66,337.3,115.36
1994-05-31,330.31,4.72,340.8,116.46
1994-06-01,327.27,4.56,337.3,114.81
1994-06-02,329.16,4.61,339.9,115.52
1994-06-03,329.21,4.58,341.0,116.54
1994-06-06,328.67,4.54,338.8,115.63
1994-06-07,329.02,4.57,339.3,115.86
1994-06-08,330.51,4.64,341.8,118.01
1994-06-09,331.96,4.65,343.6,118.36
1994-06-10,330.49,4.61,342.9,118.64
1994-06-13,328.12,4.61,340.6,118.35
1994-06-14,327.41,4.59,339.5,118.21
1994-06-15,328.41,4.66,341.7,118.33
1994-06-16,327.05,4.63,340.0,117.96
1994-06-17,328.19,4.69,340.1,117.36
1994-06-20,324.6,4.57,336.9,115.51
1994-06-21,328.87,4.66,341.6,116.37
1994-06-22,326.14,4.49,339.0,115.74
1994-06-23,324.69,4.48,336.4,115.59
1994-06-24,323.08,4.46,332.7,114.69
1994-06-27,317.01,4.33,325.9,114.39
1994-06-28,318.53,4.36,327.6,114.74
1994-06-29,318.57,4.36,329.7,115.63
1994-06-30,319.23,4.44,333.4,118.75
1994-07-01,322.04,4.5,341.6,121.42
1994-07-05,319.32,4.4,337.7,119.93
1994-07-06,315.18,4.31,329.9,117.71
1994-07-07,316.67,4.31,331.3,119.28
1994-07-08,314.93,4.31,327.0,119.17
1994-07-11,311.47,4.27,325.1,117.99
1994-07-12,307.27,4.19,323.8,117.38
1994-07-13,306.21,4.11,323.7,116.94
1994-07-14,310.81,4.2,329.8,119.63
1994-07-15,313.74,4.27,335.2,120.52
1994-07-18,312.62,4.25,336.3,120.09
1994-07-19,316.68,4.35,339.3,120.46
